Type,Name,Method,Element type,Element ID,Reviewed in,Detail,Procurement,BM_type,Min_num_Fbs,Max_num_Fbs,Fundamental object,Num_Fund_objs,Form,Scale,Nonstructural,Structural,Dynamic,Energetic,Kinetic,Thermo,Quantum_dyn,Evolutionary,Topological,Functional,Complexation,Sidechain,Folded,Rot_inv,Trans_inv,Electrostatic,Hydrophobic,Van der Waals,Hbond,Salt bridge,Pi,Metal,Solvent,Solute,Trapped water,Pocket/void,Fixed_size,Hierarch,Unique,Subset_Unique,Differentiable,Reversible,Guarantee_Valid,Probabilistic,Ref_frames,Graph: Node/edge?,Toxological,Metabolic,Extens,ComputCostly,IndexInvar,Lin_comb,AG_layer,AugRatio,Implem,OSI_Avail,License,Docs,Webserver,Comment,Improv,Type,PubYr,Auth,Title,PubTitle,DOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,MD_MMGBSA_Dock_Pharmacophore,"Combination of molecular features, each individually tested",,,,Structural,Computational,Molecule,One,,Atom,,Composite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2020,"Liu, Jian; Zhu, Yehua; He, Yufang; Zhu, Haohao; Gao, Yi; Li, Zhi; Zhu, Junru; Sun, Xinjie; Fang, Fang; Wen, Hongmei; Li, Wei","Combined pharmacophore modeling, 3D-QSAR and docking studies to identify novel HDAC inhibitors using drug repurposing",Journal of Biomolecular Structure and Dynamics,10.1080/07391102.2019.1590241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,CoMSIA,,,,,Structural,Computational,Ligand,,,Atom,,,,0,1,0,0,0,,0,0,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2020,"Liu, Jian; Zhu, Yehua; He, Yufang; Zhu, Haohao; Gao, Yi; Li, Zhi; Zhu, Junru; Sun, Xinjie; Fang, Fang; Wen, Hongmei; Li, Wei","Combined pharmacophore modeling, 3D-QSAR and docking studies to identify novel HDAC inhibitors using drug repurposing",Journal of Biomolecular Structure and Dynamics,10.1080/07391102.2019.1590241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,CoMFA,,,,,Structural,Computational,Ligand,,,Atom,,,,0,1,0,0,0,,0,0,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2020,"Liu, Jian; Zhu, Yehua; He, Yufang; Zhu, Haohao; Gao, Yi; Li, Zhi; Zhu, Junru; Sun, Xinjie; Fang, Fang; Wen, Hongmei; Li, Wei","Combined pharmacophore modeling, 3D-QSAR and docking studies to identify novel HDAC inhibitors using drug repurposing",Journal of Biomolecular Structure and Dynamics,10.1080/07391102.2019.1590241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,MASIF_G+C,Molecular surface fingerprinting using geometrical and chemical descriptors. Composite feature set which allows fast comparison and prediction of PPIs,,,,Structural,Computational,Protein,,,Site,,Continuous,,0,1,0,0,0,,0,0,1,0,,,,,,1,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2020,"Gainza, P.; Sverrisson, F.; Monti, F.; Rodolà, E.; Boscaini, D.; Bronstein, M. M.; Correia, B. E.",Deciphering interaction fingerprints from protein molecular surfaces using geometric deep learning,Nature Methods,10.1038/s41592-019-0666-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,Hbstability_fragdock,Selects a docking site by using binding stability for a set of molecule fragments or the whole ligand,,,,Structural,Computational,Protein,,,Fragment,,,,0,1,0,1,1,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2020,"Majewski, Maciej; Barril, Xavier",Structural Stability Predicts the Binding Mode of Protein–Ligand Complexes,Journal of Chemical Information and Modeling,10.1021/acs.jcim.9b01062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,DS,DeepSurf surface representation,,,,Structural,Computational,Protein,,,Site,,Surface,,0,1,0,1,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2020,"Majewski, Maciej; Barril, Xavier",Structural Stability Predicts the Binding Mode of Protein–Ligand Complexes,Journal of Chemical Information and Modeling,10.1021/acs.jcim.9b01062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,DTV,DeeplyTough vector for pocket similarity,,,,Structural,Computational,Protein,,,Site,,Vector,,0,1,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2020,"Simonovsky, Martin; Meyers, Joshua",DeeplyTough: Learning Structural Comparison of Protein Binding Sites,Journal of Chemical Information and Modeling,10.1021/acs.jcim.9b00554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,CCSD_Prot,Electronic structure-refined representations allow accurate prediction of binding affinities,,,,Structural,Computational,Protein,,,Molecule,,Structure,,0,1,1,1,1,1,1,0,0,0,,,,,,1,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2020,"Sylvetsky, Nitai","Toward Simple, Predictive Understanding of Protein-Ligand Interactions: Electronic Structure Calculations on Torpedo Californica Acetylcholinesterase Join Forces with the Chemist’s Intuition",Scientific Reports,10/ghfjs4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,gFRI,Generalized flexibility-rigidity index,,,,Structural,Computational,Protein,,,Atom,,Continuous,,0,1,1,1,1,1,0,0,0,1,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2020,"Zhao, Rundong; Wang, Menglun; Chen, Jiahui; Tong, Yiying; Wei, Guo-Wei",The de Rham–Hodge Analysis and Modeling of Biomolecules,Bulletin of Mathematical Biology,10.1007/s11538-020-00783-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,SmSurf,Smooth surface,,,,Structural,Computational,Protein,,,Site,,Surface,,0,1,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2020,"Zhao, Rundong; Wang, Menglun; Chen, Jiahui; Tong, Yiying; Wei, Guo-Wei",The de Rham–Hodge Analysis and Modeling of Biomolecules,Bulletin of Mathematical Biology,10.1007/s11538-020-00783-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,GSurf,Gaussian surface,,,,Structural,Computational,Protein,,,Site,,Surface,,0,1,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2020,"Zhao, Rundong; Wang, Menglun; Chen, Jiahui; Tong, Yiying; Wei, Guo-Wei",The de Rham–Hodge Analysis and Modeling of Biomolecules,Bulletin of Mathematical Biology,10.1007/s11538-020-00783-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,SkSurf,Skinning surface,,,,Structural,Computational,Protein,,,Site,,Surface,,0,1,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2020,"Zhao, Rundong; Wang, Menglun; Chen, Jiahui; Tong, Yiying; Wei, Guo-Wei",The de Rham–Hodge Analysis and Modeling of Biomolecules,Bulletin of Mathematical Biology,10.1007/s11538-020-00783-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,FRISurface,Flexibility-rigidity index surface,,,,Structural,Computational,Protein,,,Site,,Surface,,0,1,1,0,1,1,0,0,0,0,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2020,"Zhao, Rundong; Wang, Menglun; Chen, Jiahui; Tong, Yiying; Wei, Guo-Wei",The de Rham–Hodge Analysis and Modeling of Biomolecules,Bulletin of Mathematical Biology,10.1007/s11538-020-00783-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,BNV,Betti number vector,Figure,5,,Structural,Computational,Molecule,,,Molecule,,Vector,,0,1,0,0,0,0,0,0,1,0,,,,,,0,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2020,"Meng, Zhenyu; Anand, D. Vijay; Lu, Yunpeng; Wu, Jie; Xia, Kelin",Weighted persistent homology for biomolecular data analysis,Scientific Reports,10.1038/s41598-019-55660-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,LWPHBNI,Localized weighted persistent homology-based persistence Betti number image,Figure,3,,Structural,Computational,Molecule,,,Molecule,,Barcode,,0,1,0,0,0,0,0,0,1,0,,,,,,0,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2020,"Meng, Zhenyu; Anand, D. Vijay; Lu, Yunpeng; Wu, Jie; Xia, Kelin",Weighted persistent homology for biomolecular data analysis,Scientific Reports,10.1038/s41598-019-55660-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,LPHBB,Localized persistent homology based barcode,Figure,1,,Structural,Computational,Molecule,,,Molecule,,Barcode,,0,1,0,0,0,0,0,0,1,0,,,,,,0,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2020,"Meng, Zhenyu; Anand, D. Vijay; Lu, Yunpeng; Wu, Jie; Xia, Kelin",Weighted persistent homology for biomolecular data analysis,Scientific Reports,10.1038/s41598-019-55660-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,LWPHBB,Localized weighted persistent homology based barcode,Figure,2,,Structural,Computational,Molecule,,,Molecule,,Barcode,,0,1,0,0,0,0,0,0,1,0,,,,,,0,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2020,"Meng, Zhenyu; Anand, D. Vijay; Lu, Yunpeng; Wu, Jie; Xia, Kelin",Weighted persistent homology for biomolecular data analysis,Scientific Reports,10.1038/s41598-019-55660-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,PCvPC,Principal component versus principal component,Figure,7,,Structural,Computational,Molecule,,,Molecule,,Plot,,0,1,0,0,0,0,0,0,1,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2020,"Meng, Zhenyu; Anand, D. Vijay; Lu, Yunpeng; Wu, Jie; Xia, Kelin",Weighted persistent homology for biomolecular data analysis,Scientific Reports,10.1038/s41598-019-55660-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,SM,Surface mesh,,,,Structural,Computational,Protein,,,Molecule,,Surface,,0,1,0,0,0,0,0,0,1,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2020,"Jamasb, Arian R.; Lió, Pietro; Blundell, Tom L.",Graphein - a Python Library for Geometric Deep Learning and Network Analysis on Protein Structures,bioRxiv,10.1101/2020.07.15.204701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,PA,PointAugment,,,,Math,Computational,,,,Atom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conferencePaper,2020,"Li, Ruihui; Li, Xianzhi; Heng, Pheng-Ann; Fu, Chi-Wing",PointAugment: An Auto-Augmentation Framework for Point Cloud Classification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,SC,SparseCompress,,,,Math,Computational,,,,Atom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2020,"Gu, Shuai; Hou, Junhui; Zeng, Huanqiang; Yuan, Hui; Ma, Kai-Kuang",3D Point Cloud Attribute Compression Using Geometry-Guided Sparse Representation,IEEE Transactions on Image Processing,10.1109/TIP.2019.2936738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,PP,PathPlanning,,,,Math,Computational,,,,Atom,,Path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conferencePaper,2020,"Zheng, Zhaoliang; Bewley, Thomas R.; Kuester, Falko",Point Cloud-Based Target-Oriented 3D Path Planning for UAVs,2020 International Conference on Unmanned Aircraft Systems (ICUAS),10.1109/ICUAS48674.2020.9213894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,BGV,Biased graph vector,,,,Math,Computational,,,,Atom,,Vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conferencePaper,2020,"Liu, Yan; Zhang, Xiaokun; Liu, Lian; Li, Gaojian",Graph Embedding Based on Characteristic of Rooted Subgraph Structure,"Knowledge Science, Engineering and Management",10.1007/978-3-030-55130-8_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,EBM,Energy-based model,,,,Structural,Computational,Molecule,,,Atom,,,,0,1,0,1,0,1,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,https://github.com/facebookresearch/protein-ebm,,,,,,journalArticle,2020,"Du, Yilun; Meier, Joshua; Ma, Jerry; Fergus, Rob; Rives, Alexander",Energy-based models for atomic-resolution protein conformations,"arXiv:2004.13167 [cs, q-bio, stat]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,PSSM,Position-specific scoring matrix,,,,Nonstructural,Computational,Protein,,,Protein,,Matrix,,1,0,0,0,0,0,0,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2020,"Refahi, Mohammad Saleh; Mir, A.; Nasiri, Jalal A.",A novel fusion based on the evolutionary features for protein fold recognition using support vector machines,Scientific Reports,10.1038/s41598-020-71172-x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,IG,Information gain,,,,Math,Computational,,,,All,,Continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2020,"Refahi, Mohammad Saleh; Mir, A.; Nasiri, Jalal A.",A novel fusion based on the evolutionary features for protein fold recognition using support vector machines,Scientific Reports,10.1038/s41598-020-71172-x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,AC,Autocovariance,,,,Math,Computational,,,,All,,Continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2020,"Refahi, Mohammad Saleh; Mir, A.; Nasiri, Jalal A.",A novel fusion based on the evolutionary features for protein fold recognition using support vector machines,Scientific Reports,10.1038/s41598-020-71172-x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,SD,Separated dimer,,,,Nonstructural,Computational,Protein,,,Protein,,Structure,,1,0,0,0,0,0,0,1,1,0,,,,,,0,,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2020,"Refahi, Mohammad Saleh; Mir, A.; Nasiri, Jalal A.",A novel fusion based on the evolutionary features for protein fold recognition using support vector machines,Scientific Reports,10.1038/s41598-020-71172-x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,PLSIF,Protein-ligand structural interaction fingerprint,,,,Structural,Computational,Protein-ligand pair,,,Protein-ligand pair,,Fingerprint,,0,1,0,0,0,0,0,0,1,0,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2019,"Leidner, Florian; Kurt Yilmaz, Nese; Schiffer, Celia A.",Target-Specific Prediction of Ligand Affinity with Structure-Based Interaction Fingerprints,Journal of Chemical Information and Modeling,10.1021/acs.jcim.9b00457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,TF3P,3D force-field fingerprint for small molecules,,,,Structural,Computational,Ligand,,,Molecule,,Fingerprint,,0,1,1,1,0,1,0,0,0,0,,,,,,0,1,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2019,"Wang, Yanxing; Hu, Jianxing; Lai, Junyong; Li, Yibo; Jin, Hongwei; Zhang, Lihe; Zhang, Liangren; Liu, Zhenming",TF3P: Three-dimensional Force Fields Fingerprint Learned by Deep Capsular Network,,10.1021/acs.jcim.0c00005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,L_G,Ligand graph,,,,Structural,Computational,Ligand,,,Ligand,,Graph,,0,1,0,0,0,0,0,0,1,1,,,,,,0,0,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2019,"Morrone, Joseph A.; Weber, Jeffrey K.; Huynh, Tien; Luo, Heng; Cornell, Wendy D.",Combining docking pose rank and structure with deep learning improves protein-ligand binding mode prediction,,10.1021/acs.jcim.9b00927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,LP_G,Ligand-protein graph,,,,Structural,Computational,Protein-ligand pair,,,Protein-ligand pair,,Graph,,0,1,0,0,0,0,0,0,1,1,,,,,,0,0,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2019,"Morrone, Joseph A.; Weber, Jeffrey K.; Huynh, Tien; Luo, Heng; Cornell, Wendy D.",Combining docking pose rank and structure with deep learning improves protein-ligand binding mode prediction,,10.1021/acs.jcim.9b00927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,L+LPC_F,Ligand + ligand-protein convolution fingerprint,,,,Structural,Computational,Protein-ligand pair,,,Protein-ligand pair,,Fingerprint,,0,1,0,0,0,0,0,0,1,1,,,,,,0,1,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2019,"Morrone, Joseph A.; Weber, Jeffrey K.; Huynh, Tien; Luo, Heng; Cornell, Wendy D.",Combining docking pose rank and structure with deep learning improves protein-ligand binding mode prediction,,10.1021/acs.jcim.9b00927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,L+LP+R_F,Ligand + ligand-protein + receptor fingerprint,,,,Structural,Computational,Protein-ligand pair,,,Protein-ligand pair,,Fingerprint,,0,1,0,0,0,0,0,0,1,1,,,,,,0,1,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2019,"Morrone, Joseph A.; Weber, Jeffrey K.; Huynh, Tien; Luo, Heng; Cornell, Wendy D.",Combining docking pose rank and structure with deep learning improves protein-ligand binding mode prediction,,10.1021/acs.jcim.9b00927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,LP_F,Ligand-protein fingerprint,,,,Structural,Computational,Protein-ligand pair,,,Protein-ligand pair,,Fingerprint,,0,1,0,0,0,0,0,0,1,1,,,,,,0,1,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2019,"Morrone, Joseph A.; Weber, Jeffrey K.; Huynh, Tien; Luo, Heng; Cornell, Wendy D.",Combining docking pose rank and structure with deep learning improves protein-ligand binding mode prediction,,10.1021/acs.jcim.9b00927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,R_F,Receptor fingerprint,,,,Structural,Computational,Protein,,,Protein-ligand pair,,Fingerprint,,0,1,0,0,0,0,0,0,1,1,,,,,,0,0,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2019,"Morrone, Joseph A.; Weber, Jeffrey K.; Huynh, Tien; Luo, Heng; Cornell, Wendy D.",Combining docking pose rank and structure with deep learning improves protein-ligand binding mode prediction,,10.1021/acs.jcim.9b00927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,L_F,Ligand fingerprint,,,,Structural,Computational,Ligand,,,Ligand,,Fingerprint,,0,1,0,0,0,0,0,0,1,1,,,,,,0,0,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2019,"Morrone, Joseph A.; Weber, Jeffrey K.; Huynh, Tien; Luo, Heng; Cornell, Wendy D.",Combining docking pose rank and structure with deep learning improves protein-ligand binding mode prediction,,10.1021/acs.jcim.9b00927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,DeepSnap,Angularly-spaced images of 3D structures,,,,Structural,Computational,Molecule,,,Molecule,,Image,,0,1,0,0,0,0,0,0,1,0,,,,,,0,0,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2019,"Matsuzaka, Yasunari; Uesawa, Yoshihiro",Optimization of a Deep-Learning Method Based on the Classification of Images Generated by Parameterized Deep Snap a Novel Molecular-Image-Input Technique for Quantitative Structure–Activity Relationship (QSAR) Analysis,Frontiers in Bioengineering and Biotechnology,10.3389/fbioe.2019.00065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,AGL-Score,Algebraic graph learning score,,,,Structural,Computational,Molecule,,,Atom,,Continuous,,0,1,0,0,0,0,0,0,1,0,,,,,,1,0,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2019,"Nguyen, Duc Duy; Wei, Guo-Wei","AGL-Score: Algebraic Graph Learning Score for Protein–Ligand Binding Scoring, Ranking, Docking, and Screening",Journal of Chemical Information and Modeling,10.1021/acs.jcim.9b00334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,DAG,Distance-aware graph,,,,Structural,Computational,Ligand,,,Molecule,,Graph,,1,1,0,0,0,0,0,0,1,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2019,"Lim, Jaechang; Ryu, Seongok; Park, Kyubyong; Choe, Yo Joong; Ham, Jiyeon; Kim, Woo Youn",Predicting Drug–Target Interaction Using a Novel Graph Neural Network with 3D Structure-Embedded Graph Representation,Journal of Chemical Information and Modeling,10.1021/acs.jcim.9b00387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,LigVoxel,3D CNN voxel representation for ligand-protein binding,,,,Structural,Computational,Protein,,,Site,,,,0,1,0,0,0,0,0,0,1,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2019,"Skalic, Miha; Varela-Rial, Alejandro; Jiménez, José; Martínez-Rosell, Gerard; De Fabritiis, Gianni",LigVoxel: inpainting binding pockets using 3D-convolutional neural networks,Bioinformatics,10.1093/bioinformatics/bty583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,LMGVG,Libmolgrid voxel grid,,,,Structural,Computational,Protein,,,Site,,Grid,,0,1,0,0,0,0,0,0,1,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2019,"Sunseri, Jocelyn; Koes, David Ryan",libmolgrid: GPU Accelerated Molecular Gridding for Deep Learning Applications,"arXiv:1912.04822 [physics, q-bio]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,NADP_CW,Normalized atomic displacement parameters of crystallographic water,Figure,5C,,Structural,Computational,Molecule,,,Bond,,Vector,,0,1,0,1,1,1,0,0,1,1,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2019,"Darby, John F.; Hopkins, Adam P.; Shimizu, Seishi; Roberts, Shirley M.; Brannigan, James A.; Turkenburg, Johan P.; Thomas, Gavin H.; Hubbard, Roderick E.; Fischer, Marcus",Water Networks Can Determine the Affinity of Ligand Binding to Proteins,Journal of the American Chemical Society,10.1021/jacs.9b06275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,BS_PCA_AAPC,CNN-encoded latent representation of binding site augmented and aligned to principal component axes,,,,Structural,Computational,Protein,,,Site,,Latent space,Both,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2019,"Mallet, Vincent; Oliver, Carlos G.; Moitessier, Nicolas; Waldispuhl, Jerome",Leveraging binding-site structure for drug discovery with point-cloud methods,"arXiv:1905.12033 [cs, q-bio]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,TG,Taylor grammar,Figure,1,,Structural,Computational,Protein,,,Secondary structure elements,,Vector,Both,1,1,0,0,0,0,0,0,1,1,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2018,"Greener, Joe G.; Moffat, Lewis; Jones, David T.",Design of metalloproteins and novel protein folds using variational autoencoders,Scientific Reports,10.1038/s41598-018-34533-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,DI,Discrimination index,Figure,1,,Dynamic,Computational,Protein,One,One,Atom,,Continuous,Local,0,1,1,0,1,0,0,0,0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2018,"Brereton, Andrew E.; Karplus, P. Andrew",Ensemblator v3: Robust atom-level comparative analyses and classification of protein structure ensembles,Protein Science,10.1002/pro.3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,DIvRes,Discrimination index versus residue,Figure,1,,Dynamic,Computational,Protein,One,One,Atom,,Continuous,Both,0,1,1,0,1,0,0,0,0,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2018,"Brereton, Andrew E.; Karplus, P. Andrew",Ensemblator v3: Robust atom-level comparative analyses and classification of protein structure ensembles,Protein Science,10.1002/pro.3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,LODR,Local overlay dipeptide residual,,,,Structural,Computational,Protein,One,One,Residue pair,,Continuous,Local,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,Edge,0,,,,,,,,,,,,,,,journalArticle,2018,"Brereton, Andrew E.; Karplus, P. Andrew",Ensemblator v3: Robust atom-level comparative analyses and classification of protein structure ensembles,Protein Science,10.1002/pro.3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,3DPharm,Three-dimensional pharmacophore,,,,Structural,Computational,Protein,One,Population,Site,,Pharmacophore,Both,1,1,0,1,1,1,1,0,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,https://github.com/meddwl/psearch,,,,,,journalArticle,2018,"Kutlushina, Alina; Khakimova, Aigul; Madzhidov, Timur; Polishchuk, Pavel",Ligand-based pharmacophore modeling using novel 3D pharmacophore signatures,Molecules,10.3390/molecules23123094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,Atomic_density,Atomic density for fold assessment,,,,Structural,Both,Protein,One,Multiple,Protein,,Grid,Both,0,1,1,0,0,0,0,0,1,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,journalArticle,2018,"Derevyanko, Georgy; Grudinin, Sergei; Bengio, Yoshua; Lamoureux, Guillaume",Deep convolutional networks for quality assessment of protein folds,Bioinformatics,10.1093/bioinformatics/bty494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
